Nummer;Ländercode;Swiss Location ID;DiDok-Code;Prüfziffer;Bezeichnung Offiziell;Status Haltestellenname;Haltestellentyp;Type d'arrêt;Stop Type;Tipo di fermata;Bezeichnung Lang;Abkürzung;Betriebspunkt des Fahrplans;Bedienpunkt;Geschäftsorganisation Nummer;Geschäftsorganisation Abkürzung;Geschäftsorganisation Name;ISO-Ländercode;Typ reiner Betriebspunkt;Verkehrsmittel;Moyen de transport;Mezzi di trasporto;Means of Transport;Kanton;Gemeinde;Gemeindenummer BFS;Ortschaft;Swiss Business Organisation ID;BAV Kommentar;E-Koordinate;N-Koordinate;Höhe über Meer;Link auf Karte
3610;85;ch:1:sloid:3610;8503610;3;Zürich, Triemli;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus_Tram;BUS|TRAM;BUS|TRAM;BUS|TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2679819.0;1246905.0;453.0;47.368152415436654, 8.49537824252746
3655;85;ch:1:sloid:3655;8503655;8;Zollikon (See);Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;194;ZSG;Zürichsee-Schifffahrtsgesellschaft AG (ZSG);CH;;Schiff;BOAT;BOAT;BOAT;ZH;Zollikon;161;Zollikon;ch:1:sboid:100153;;2685306.73985;1243747.95239;407.0;47.339072370300634, 8.56742151934718
3670;85;ch:1:sloid:3670;8503670;7;Wädenswil (See);Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;194;ZSG;Zürichsee-Schifffahrtsgesellschaft AG (ZSG);CH;;Schiff;BOAT;BOAT;BOAT;ZH;Wädenswil;293;Wädenswil;ch:1:sboid:100153;;2693653.0;1231760.999;408.0;47.23013656784133, 8.675343619588045
3659;85;ch:1:sloid:3659;8503659;0;Erlenbach ZH (See);Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;194;ZSG;Zürichsee-Schifffahrtsgesellschaft AG (ZSG);CH;;Schiff;BOAT;BOAT;BOAT;ZH;Erlenbach (ZH);151;Erlenbach ZH;ch:1:sboid:100153;;2687019.0;1239765.0;419.0;47.30302820997689, 8.589302481016729
3673;85;ch:1:sloid:3673;8503673;1;Oberrieden (See);Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;194;ZSG;Zürichsee-Schifffahrtsgesellschaft AG (ZSG);CH;;Schiff;BOAT;BOAT;BOAT;ZH;Oberrieden;137;Oberrieden;ch:1:sboid:100153;;2686494.21094;1237041.91426;406.0;47.278607088773505, 8.581839479573691
3665;85;ch:1:sloid:3665;8503665;7;Stäfa (See);Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;194;ZSG;Zürichsee-Schifffahrtsgesellschaft AG (ZSG);CH;;Schiff;BOAT;BOAT;BOAT;ZH;Stäfa;158;Stäfa;ch:1:sboid:100153;;2696901.0;1232765.999;408.0;47.238706525398214, 8.718443399915882
87333;85;ch:1:sloid:87333;8587333;1;Eglisau, Viehmarkt;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Eglisau;55;Eglisau;ch:1:sboid:100602;;2681540.0;1270080.0;390.0;47.57635718089129, 8.52239758613496
87653;85;ch:1:sloid:87653;8587653;2;Dübendorf, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Dübendorf;191;Dübendorf;ch:1:sboid:100575;;2689453.0;1250554.0;440.0;47.399731337547706, 8.623637481177383
87683;85;ch:1:sloid:87683;8587683;9;Männedorf, Spital;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Männedorf;155;Männedorf;ch:1:sboid:100637;;2695249.0;1234128.0;419.0;47.251195874445806, 8.696916900509283
87551;85;ch:1:sloid:87551;8587551;8;Dinhard, Gemeindehaus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Dinhard;216;Dinhard;ch:1:sboid:100602;;2700075.0;1268010.0;462.0;47.55517890216364, 8.768243494329518
87937;85;ch:1:sloid:87937;8587937;9;Gossau ZH, Moos;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Gossau (ZH);115;Gossau ZH;ch:1:sboid:100637;;2700623.0;1239995.0;500.0;47.30316208528425, 8.769211291512809
3989;85;ch:1:sloid:3989;8503989;1;Winkel, Oberrüti;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Winkel;72;Winkel;ch:1:sboid:100602;;2684800.0;1259400.0;450.0;47.47990025379013, 8.563686399442233
3990;85;ch:1:sloid:3990;8503990;9;Wädenswil, Neubühl;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Wädenswil;293;Wädenswil;ch:1:sboid:100606;;2690548.0;1231919.999;408.0;47.23199941247958, 8.634379615427134
3860;85;ch:1:sloid:3860;8503860;4;Riedt b. Neerach, Riedacher;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Neerach;88;Neerach;ch:1:sboid:100602;;2678012.0;1261656.0;423.0;47.50102900818702, 8.4740340827321
3856;85;ch:1:sloid:3856;8503856;2;Bülach, Kantonsschule;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Bülach;53;Bülach;ch:1:sboid:100602;;2683501.0;1263521.0;428.0;47.517126612851904, 8.5472269204893
3869;85;ch:1:sloid:3869;8503869;5;Wädenswil, Herrlisberg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Wädenswil;293;Wädenswil;ch:1:sboid:100606;;2692505.0;1230608.999;408.0;47.219937747611574, 8.659949638326905
3868;85;ch:1:sloid:3868;8503868;7;Wädenswil, Gisenrüti;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Wädenswil;293;Wädenswil;ch:1:sboid:100606;;2691601.0;1229742.999;408.0;47.21227523810216, 8.647840055417685
3871;85;ch:1:sloid:3871;8503871;1;Höri, Oberhöri;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Höri;60;Höri;ch:1:sboid:100602;;2680000.0;1262015.0;407.0;47.504018605206895, 8.500481022662825
10457;85;ch:1:sloid:10457;8510457;0;Dietlikon Süd-West (Abzw);Validiert;;;;;;DTSW;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Dietlikon;54;Dietlikon;ch:1:sboid:100001;;2689027.65633;1252609.67945;444.66;47.41827598991772, 8.618413085776497
10667;85;ch:1:sloid:10667;8510667;4;Winterthur West Unterquerung;Validiert;;;;;;WWUQ;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Zugeordneter Betriebspunkt;;;;;ZH;Winterthur;230;Winterthur;ch:1:sboid:100001;;2696345.306;1260935.867;430.8;47.492121769187975, 8.717167392224578
10558;85;ch:1:sloid:10558;8510558;5;Zürich Tiefenbrunnen Nord(Spw);Validiert;;;;;;ZTBN;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Spurwechsel;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100001;;2684710.2364;1245332.8928;407.855;47.353403300519766, 8.559829179630189
11218;85;ch:1:sloid:11218;8511218;5;Lottstetten Süd (Verzw);Validiert;;;;;;LOTS;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Rafz;67;Rafz;ch:1:sboid:100001;;2684134.1661;1274690.7808;441.474;47.61749303512414, 8.557746901008207
11224;85;ch:1:sloid:11224;8511224;3;Zürich, Besenrainweg;Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2682376.15767;1244539.02221;431.0;47.34655947484628, 8.528793962026878
11226;85;ch:1:sloid:11226;8511226;8;Dietikon, Niderfeld;Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Tram;TRAM;TRAM;TRAM;ZH;Dietikon;243;Dietikon;ch:1:sboid:100648;;2671594.95387;1251798.31063;390.0;47.413105375744955, 8.387291338307787
11019;85;ch:1:sloid:11019;8511019;7;Nidelbad Südost (Sptr);Validiert;;;;;;NISO;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Spurtrennung;;;;;ZH;Rüschlikon;139;Rüschlikon;ch:1:sboid:100001;;2683809.4976;1239695.4073;422.943;47.30281781445858, 8.546855108742413
11036;85;ch:1:sloid:11036;8511036;1;Wettswil a.A., Industrie;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Wettswil am Albis;14;Wettswil;ch:1:sboid:100602;;2677815.0;1243208.0;525.8;47.33514295152626, 8.468207521983182
11414;85;ch:1:sloid:11414;8511414;0;Langnau am Albis, Zelg;Validiert;Bedarfshaltestelle;Arrêt sur demande;ON_REQUEST;Fermata facoltativa;;;*;;78;SZU;Sihltal-Zürich-Uetliberg-Bahn;CH;;Bus;BUS;BUS;BUS;ZH;Langnau am Albis;136;Langnau am Albis;ch:1:sboid:100058;;2682843.9565;1238942.5037;461.0;47.29616845479147, 8.533950291840844
11410;85;ch:1:sloid:11410;8511410;8;Zürich Brunau, Bahnhof;Validiert;Bedarfshaltestelle;Arrêt sur demande;ON_REQUEST;Fermata facoltativa;;;*;;78;SZU;Sihltal-Zürich-Uetliberg-Bahn;CH;;Bus;BUS;BUS;BUS;ZH;Zürich;261;Zürich;ch:1:sboid:100058;;2682157.16258;1245106.48626;422.0;47.35169026733739, 8.526000201508152
11473;85;ch:1:sloid:11473;8511473;6;Regensdorf, Spittelhölzli;Validiert;;;;;Regensdorf, Spittelhölzli;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Regensdorf;96;Regensdorf;ch:1:sboid:100575;;2676636.0;1255603.0;430.0;47.446754917162295, 8.45473308069754
11474;85;ch:1:sloid:11474;8511474;4;Zweidlen, Riverside;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Glattfelden;58;Zweidlen;ch:1:sboid:100602;;2678227.36727;1269207.8796;350.0;47.56891741196381, 8.47821996437227
11480;85;ch:1:sloid:11480;8511480;1;Thalwil, Schwandelstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;807;SZU Auto;Automobildienst SZU;CH;;Bus;BUS;BUS;BUS;ZH;Thalwil;141;Thalwil;ch:1:sboid:100606;;2685060.0;1238802.0;453.0;47.29462290159539, 8.563219193930083
15479;85;ch:1:sloid:15479;8515479;9;Tanklager O'fingen (Gleisende);Validiert;;;;;;TAOO;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Gleisende;;;;;ZH;Otelfingen;94;Otelfingen;ch:1:sboid:100001;(Zug);2673677.602;1256760.17;442.0;47.4574995925439, 8.415703115167506
15496;85;ch:1:sloid:15496;8515496;3;Zürich Seebach Ost (Abzw);Validiert;;;;;;ZSEO;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100001;(Zug);2683665.601;1252594.808;442.1;47.418845487751206, 8.54736246194814
15484;85;ch:1:sloid:15484;8515484;9;Winterthur Nord;Validiert;;;;;;WNO;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Dienststation;;;;;ZH;Winterthur;230;Winterthur;ch:1:sboid:100001;(Zug);2696979.178;1262169.787;438.9;47.50312482266335, 8.725846258884223
15548;85;ch:1:sloid:15548;8515548;1;Bonstetten Süd (Abzw);Validiert;;;;;;BONS;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Bonstetten;3;Bonstetten;ch:1:sboid:100001;(Zug);2677361.2561;1241204.7774;527.539;47.31718011231532, 8.461859083849228
15451;85;ch:1:sloid:15451;8515451;8;Zürich Altstetten Farbhof;Validiert;;;;;;ZAFH;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100001;(Zug);2678581.178;1249512.323;401.5;47.39175000045258, 8.479450004558043
16144;85;ch:1:sloid:16144;8516144;8;Zürich HB Löwenstrasse;Validiert;;;;;;ZLOE;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Zugeordneter Betriebspunkt;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100001;(Zug);2683107.302;1248023.63;392.0;47.377806204005694, 8.539115363468584
16145;85;ch:1:sloid:16145;8516145;5;Zürich Oerlikon Süd (Abzw);Validiert;;;;;;ZOES;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100001;(Zug);2682894.5736;1251222.7857;440.482;47.40660405179383, 8.536891679644613
16647;85;ch:1:sloid:16647;8516647;0;Winterthur Wylandbrücke (Vzw);Validiert;;;;;;WWY;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Winterthur;230;Winterthur;ch:1:sboid:100001;;2696522.404;1261288.553;438.684;47.49526739384495, 8.719593546021361
17169;85;ch:1:sloid:17169;8517169;4;RBL Gleis 115;Validiert;;;;;;RBLB;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Dienststation;;;;;ZH;Dietikon;243;Dietikon;ch:1:sboid:100001;(Zug);2672379.992;1251845.06;388.9;47.413440000633, 8.397700003799443
18251;85;ch:1:sloid:18251;8518251;9;Feldmeilen Wendeanlage;Validiert;;;;;;FEWA;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Dienststation;;;;;ZH;Meilen;156;Meilen;ch:1:sboid:100001;(Zug);2689463.77;1236945.947;422.19;47.2773482109303, 8.621063825083885
18451;85;ch:1:sloid:18451;8518451;5;Zürich Gubrist;Validiert;;;;;;ZGUB;*;*;11;SBB;Schweizerische Bundesbahnen SBB;CH;;;;;;ZH;Regensdorf;96;Regensdorf;ch:1:sboid:100001;(Zug) Güterverkehr;2679006.96;1253170.54;450.6;47.424598742051565, 8.4857354096129
19643;85;ch:1:sloid:19643;8519643;6;Mülberg West;Validiert;;;;;;MBGW;*;;11;SBB;Schweizerische Bundesbahnen SBB;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Nürensdorf;64;Nürensdorf;ch:1:sboid:100001;(Zug);2691716.1468;1254939.6621;441.38;47.43886053212792, 8.654513587184654
19479;85;ch:1:sloid:19479;8519479;5;Zürich, Auzelg (Vzw);Validiert;;;;;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Opfikon;66;Glattpark (Opfikon);ch:1:sboid:100575;(Tram);2685196.0;1252427.0;425.0;47.41714009906343, 8.567608569534302
19496;85;ch:1:sloid:19496;8519496;9;Zürich, Bellevue (Vzw Ost);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2683627.0;1246803.0;408.0;47.366762875948396, 8.545768158201357
19505;85;ch:1:sloid:19505;8519505;7;Zürich, Heuried (Vzw);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2680603.0;1247051.0;428.0;47.369370036923534, 8.505782916523971
19507;85;ch:1:sloid:19507;8519507;3;Zürich, Kirche Fluntern (Vzw);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2684598.0;1247813.0;508.0;47.375722227067165, 8.55881241617356
19528;85;ch:1:sloid:19528;8519528;9;Zürich, Usteristrasse (Vzw);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Verzweigung, Abzweigung, Spaltweiche;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2683103.0;1247739.0;410.0;47.375246964924806, 8.539005556720133
19530;85;ch:1:sloid:19530;8519530;5;Zürich, Wartau (Wds);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Wendeschleife;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2679620.0;1250714.0;449.0;47.40243240179719, 8.493421711498874
19524;85;ch:1:sloid:19524;8519524;8;Zürich, Rehalp (Wds);Validiert;;;;;;;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;Wendeschleife;;;;;ZH;Zürich;261;Zürich;ch:1:sboid:100648;(Tram);2686395.0;1245101.0;519.0;47.35109914517491, 8.582080442636515
30643;85;ch:1:sloid:30643;8530643;1;Horgen Autoquai;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;196;FHM;Zürichsee-Fähre Horgen-Meilen AG;CH;;Schiff;BOAT;BOAT;BOAT;ZH;Horgen;295;Horgen;ch:1:sboid:100155;;2688243.61504;1234910.98097;407.0;47.25921091049452, 8.604539906830574
30657;85;ch:1:sloid:30657;8530657;1;Rheinsfelden;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;3187;SZR-ER;Schiff Eglisau-Rheinsfelden;CH;;Schiff;BOAT;BOAT;BOAT;ZH;Glattfelden;58;Zweidlen;ch:1:sboid:101113;(Fahrplanpublikation t.w. nur lokal);2678113.0;1270121.0;348.0;47.57714260192572, 8.47686080424145
30812;85;ch:1:sloid:30812;8530812;2;Zürich, Hegibachplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;ZUEH;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus_Zug_Tram;BUS|TRAIN|TRAM;BUS|TRAIN|TRAM;BUS|TRAIN|TRAM;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2684757.0;1246255.0;435.0;47.36169015192207, 8.560622542344623
30813;85;ch:1:sloid:30813;8530813;0;Zürich, Kreuzplatz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;ZUEK;*;;849;VBZ;Verkehrsbetriebe Zürich;CH;;Bus_Zug;BUS|TRAIN;BUS|TRAIN;BUS|TRAIN;ZH;Zürich;261;Zürich;ch:1:sboid:100648;;2684258.0;1246602.0;424.0;47.36487483559506, 8.554083059398021
57039;85;ch:1:sloid:57039;8557039;0;Freienstein, Dorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Freienstein-Teufen;57;Freienstein;ch:1:sboid:100602;(neue Hst per 12.2017 aber keine Fahrplandaten);2686336.0;1265070.0;376.0;47.53069021644783, 8.585161105486335
57040;85;ch:1:sloid:57040;8557040;8;Rorbas, Bütbergstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;ZH;Rorbas;68;Rorbas;ch:1:sboid:100602;(neue Hst per 12.2017 aber keine Fahrplandaten);2685300.0;1265354.0;396.0;47.53337950877244, 8.571459436579083
87682;85;ch:1:sloid:87682;8587682;1;Männedorf, Dammstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Männedorf;155;Männedorf;ch:1:sboid:100637;;2694889.866;1234503.824;422.6;47.25462751927191, 8.692252675899946
87688;85;ch:1:sloid:87688;8587688;8;Stäfa, Wiesengrund;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Stäfa;158;Stäfa;ch:1:sboid:100637;;2697200.0;1233469.0;440.0;47.24498495573681, 8.72254364211756
87952;85;ch:1:sloid:87952;8587952;8;Uster, Zentralstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Uster;198;Uster;ch:1:sboid:100637;;2696665.0;1244822.0;460.0;47.34716403066218, 8.717922889112282
87957;85;ch:1:sloid:87957;8587957;7;Wetzikon ZH, Stadion;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Wetzikon (ZH);121;Wetzikon ZH;ch:1:sboid:100637;;2702881.0;1241264.0;525.0;47.31422603267562, 8.799354947325288
87981;85;ch:1:sloid:87981;8587981;7;Meilen, Eichholz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Meilen;156;Meilen;ch:1:sboid:100637;;2689617.0;1237453.0;482.0;47.28188759548965, 8.623189910734629
88001;85;ch:1:sloid:88001;8588001;3;Herrliberg, Harzerstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Herrliberg;152;Herrliberg;ch:1:sboid:100637;;2689218.0;1237983.0;480.0;47.28670819191253, 8.618021987535757
87985;85;ch:1:sloid:87985;8587985;8;Grüt (Gossau ZH), Bönler;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Gossau (ZH);115;Grüt (Gossau ZH);ch:1:sboid:100637;;2702223.877;1240346.778;561.1;47.30607954525595, 8.790456412895216
87989;85;ch:1:sloid:87989;8587989;0;Ottikon (Gossau),Herschmettlen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Gossau (ZH);115;Ottikon (Gossau ZH);ch:1:sboid:100637;;2703081.0;1237932.0;535.0;47.284229813871036, 8.801234385920369
88014;85;ch:1:sloid:88014;8588014;6;Meilen, Allmend;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Meilen;156;Meilen;ch:1:sboid:100637;;2691528.0;1236275.0;462.0;47.271031082631374, 8.648205657433342
87994;85;ch:1:sloid:87994;8587994;0;Herrliberg, Bergstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Herrliberg;152;Herrliberg;ch:1:sboid:100637;;2688927.0;1238830.0;550.0;47.29436493226912, 8.614343513307738
87976;85;ch:1:sloid:87976;8587976;7;Erlenbach ZH, Rankstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Erlenbach (ZH);151;Erlenbach ZH;ch:1:sboid:100637;;2687618.0;1240285.0;490.0;47.307625534132626, 8.597323601520213
88022;85;ch:1:sloid:88022;8588022;9;Meilen, Grüt;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Meilen;156;Meilen;ch:1:sboid:100637;;2693219.0;1236337.0;505.0;47.271352055984096, 8.670562112954824
87982;85;ch:1:sloid:87982;8587982;5;Meilen, Zentrum Feldmeilen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Meilen;156;Meilen;ch:1:sboid:100637;;2689078.0;1237084.0;410.0;47.27864196178119, 8.6159932701134
88003;85;ch:1:sloid:88003;8588003;9;Herrliberg, Humrigen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Herrliberg;152;Herrliberg;ch:1:sboid:100637;;2689374.831;1237723.839;472.0;47.284356215804316, 8.620043286237893
88025;85;ch:1:sloid:88025;8588025;2;Meilen, Hohenegg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;838;VZO;Verkehrsbetriebe Zürichsee und Oberland;CH;;Bus;BUS;BUS;BUS;ZH;Meilen;156;Meilen;ch:1:sboid:100637;;2692490.0;1236620.0;540.0;47.27399973630158, 8.660987840741132
88279;85;ch:1:sloid:88279;8588279;5;Tagelswangen, Gerenhalde;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;773;VBG;Verkehrsbetriebe Glattal;CH;;Bus;BUS;BUS;BUS;ZH;Lindau;176;Tagelswangen;ch:1:sboid:100575;;2692744.0;1254127.0;515.0;47.43140822844459, 8.66796893197302
