Nummer;Ländercode;Swiss Location ID;DiDok-Code;Prüfziffer;Bezeichnung Offiziell;Status Haltestellenname;Haltestellentyp;Type d'arrêt;Stop Type;Tipo di fermata;Bezeichnung Lang;Abkürzung;Betriebspunkt des Fahrplans;Bedienpunkt;Geschäftsorganisation Nummer;Geschäftsorganisation Abkürzung;Geschäftsorganisation Name;ISO-Ländercode;Typ reiner Betriebspunkt;Verkehrsmittel;Moyen de transport;Mezzi di trasporto;Means of Transport;Kanton;Gemeinde;Gemeindenummer BFS;Ortschaft;Swiss Business Organisation ID;BAV Kommentar;E-Koordinate;N-Koordinate;Höhe über Meer;Link auf Karte
70955;85;ch:1:sloid:70955;8570955;0;St-Luc, Zattelet;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Anniviers;6252;St-Luc;ch:1:sboid:100602;;2611893.0;1118857.0;1571.0;46.22105668342641, 7.592777264967726
70943;85;ch:1:sloid:70943;8570943;6;Sierre, Beaulieu;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;714;BS;Bus Sierrois;CH;;Bus;BUS;BUS;BUS;VS;Sierre;6248;Sierre;ch:1:sboid:100516;;2606955.0;1126724.0;550.0;46.29189375389906, 7.528897489997614
70928;85;ch:1:sloid:70928;8570928;7;Nax, Villettaz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Mont-Noble;6090;Vernamiège;ch:1:sboid:100602;;2598788.0;1118635.0;1029.0;46.21916234484945, 7.422938284512775
70958;85;ch:1:sloid:70958;8570958;4;St-Luc, La Forêt;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Anniviers;6252;St-Luc;ch:1:sboid:100602;;2611723.0;1120211.0;1754.0;46.233239666216704, 7.590607893077962
70961;85;ch:1:sloid:70961;8570961;8;Martigny, Fond. Gianadda;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;713;BUM;Bus urbain de Martigny;CH;;Bus;BUS;BUS;BUS;VS;Martigny;6136;Martigny;ch:1:sboid:100515;;2571423.0;1105128.0;470.0;46.09705165273365, 7.069132900774569
70968;85;ch:1:sloid:70968;8570968;3;Le Cergneux, bif.;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Martigny-Combe;6137;Martigny-Croix;ch:1:sboid:100602;;2568828.0;1103082.0;846.0;46.078531772580696, 7.035715161621355
70959;85;ch:1:sloid:70959;8570959;2;Chandolin, télésiège;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Anniviers;6252;Chandolin;ch:1:sboid:100602;;2612775.0;1121804.0;1929.0;46.24755057398982, 7.604288115336412
70969;85;ch:1:sloid:70969;8570969;1;Le Fays, bif.;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Martigny-Combe;6137;Martigny-Croix;ch:1:sboid:100602;;2568300.0;1102819.0;1007.0;46.076141311784475, 7.028908112768384
70957;85;ch:1:sloid:70957;8570957;6;St-Luc, Bella Tola;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Anniviers;6252;St-Luc;ch:1:sboid:100602;;2612096.0;1118889.0;1646.0;46.22134094260155, 7.595408943493673
70979;85;ch:1:sloid:70979;8570979;0;Martigny-Combe, cont. Chanton;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Martigny-Combe;6137;Martigny-Croix;ch:1:sboid:100602;;2568019.0;1102038.0;1083.0;46.06910262178825, 7.0253294461024955
70977;85;ch:1:sloid:70977;8570977;4;Martigny-Combe, sur-le-Scex;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Martigny-Combe;6137;Ravoire;ch:1:sboid:100602;;2571058.0;1105874.0;659.0;46.10374662377974, 7.064367180101776
71003;85;ch:1:sloid:71003;8571003;8;Fully, Stade de Charnot;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Fully;6133;Fully;ch:1:sboid:100602;;2574850.0;1109313.0;461.0;46.134834601158516, 7.113219838074
70983;85;ch:1:sloid:70983;8570983;2;Trient, Le Peuty;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Trient;6142;Trient;ch:1:sboid:100602;;2565831.0;1099735.0;1366.0;46.048278782298226, 6.997220545061241
71001;85;ch:1:sloid:71001;8571001;2;Fully, Le Carroz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Fully;6133;Fully;ch:1:sboid:100602;;2573912.0;1108826.0;467.0;46.13041803153745, 7.101110003647304
71006;85;ch:1:sloid:71006;8571006;1;Châtaignier;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Fully;6133;Fully;ch:1:sboid:100602;;2575755.0;1110289.0;460.0;46.1436474706524, 7.1248792026351575
71264;85;ch:1:sloid:71264;8571264;6;Gstaad, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Saanen;843;Gstaad;ch:1:sboid:100602;;2588093.0;1147149.0;1048.0;46.47555742120491, 7.283602042097281
71297;85;ch:1:sloid:71297;8571297;6;Gstaad, Bissen Schulhaus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Saanen;843;Gstaad;ch:1:sboid:100602;;2589519.0;1146295.0;1169.0;46.46789918081666, 7.302189151763702
71289;85;ch:1:sloid:71289;8571289;3;Lauenen b. Gstaad, Stalden;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Lauenen;842;Lauenen b. Gstaad;ch:1:sboid:100602;;2590707.0;1142328.0;1207.0;46.43223128075739, 7.317735911744354
71313;85;ch:1:sloid:71313;8571313;1;Chur, Post I;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;766;BuS/cb;Bus und Service AG (Chur);CH;;Bus;BUS;BUS;BUS;GR;Chur;3901;Chur;ch:1:sboid:100568;;2759306.0;1191136.0;585.0;46.852274781206376, 9.527700199157485
71294;85;ch:1:sloid:71294;8571294;3;Lauenen b. Gstaad, Bochte;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Lauenen;842;Lauenen b. Gstaad;ch:1:sboid:100602;;2592000.0;1139201.0;1309.0;46.40411882028777, 7.334612794374016
71310;85;ch:1:sloid:71310;8571310;7;Interlaken West, Bahnhof;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;IWBF;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Interlaken;581;Interlaken;ch:1:sboid:100602;;2631605.0;1170328.0;563.0;46.68342716925847, 7.851746646387894
71316;85;ch:1:sloid:71316;8571316;4;Beatenberg, Hubel;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Beatenberg;571;Beatenberg;ch:1:sboid:100602;;2625537.0;1170998.0;1136.0;46.68971344136045, 7.772469955750343
71314;85;ch:1:sloid:71314;8571314;9;Beatenberg, Wydi;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Beatenberg;571;Beatenberg;ch:1:sboid:100602;;2627213.0;1171935.0;1157.0;46.698076006652094, 7.794434649762087
71343;85;ch:1:sloid:71343;8571343;8;Bern, Weyermannshaus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Bern;351;Bern;ch:1:sboid:100602;;2597783.0;1199826.0;548.0;46.94951366627073, 7.4095105202661395
71329;85;ch:1:sloid:71329;8571329;7;Saxeten, Skipintli;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Saxeten;591;Saxeten;ch:1:sboid:100602;;2629903.0;1164605.0;1161.0;46.6320247776359, 7.829128472874984
71340;85;ch:1:sloid:71340;8571340;4;Pochtenalp, Abzw. Waldrand;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Reichenbach im Kandertal;567;Kiental;ch:1:sboid:100602;;2624581.0;1155127.0;1340.0;46.54698219522626, 7.759127151065754
71370;85;ch:1:sloid:71370;8571370;1;Innerberg BE, Dorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Wohlen bei Bern;360;Innerberg;ch:1:sboid:100602;;2589875.0;1205050.0;710.0;46.99642978073896, 7.3055158979081085
71377;85;ch:1:sloid:71377;8571377;6;Meikirch, Gassacker;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Meikirch;307;Meikirch;ch:1:sboid:100602;;2594753.0;1206731.0;663.0;47.011607596631016, 7.3696283235153865
71140;85;ch:1:sloid:71140;8571140;8;Eyholz, Ritikapelle;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Visp;6297;Eyholz;ch:1:sboid:100602;;2637055.0;1127348.0;652.0;46.296523893855195, 7.9195428000252575
71147;85;ch:1:sloid:71147;8571147;3;Eisten, Fluhbalmen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Eisten;6282;Eisten;ch:1:sboid:100602;;2634688.0;1117352.0;1054.0;46.20673146598351, 7.888082450798325
71156;85;ch:1:sloid:71156;8571156;4;Saas-Fee, Wildi;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Saas-Fee;6290;Saas-Fee;ch:1:sboid:100602;;2638293.0;1107249.0;1769.0;46.11565588255152, 7.933964177432495
71145;85;ch:1:sloid:71145;8571145;7;Resti;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Stalden (VS);6293;Stalden VS;ch:1:sboid:100602;;2634010.0;1118568.0;976.0;46.21770448542147, 7.879386476239347
71157;85;ch:1:sloid:71157;8571157;2;Gamsen, Crazy Palace;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Brig-Glis;6002;Gamsen;ch:1:sboid:100602;;2640178.0;1128361.0;665.0;46.30545700399321, 7.960159186101164
71136;85;ch:1:sloid:71136;8571136;6;Lalden, Dorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Lalden;6286;Lalden;ch:1:sboid:100602;;2635920.0;1127514.0;658.0;46.298078688996995, 7.904825928166658
71154;85;ch:1:sloid:71154;8571154;9;Saas-Grund, Bergbahnen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Saas-Grund;6291;Saas-Grund;ch:1:sboid:100602;;2638530.0;1108575.0;1555.0;46.127570244791784, 7.93713853401455
71155;85;ch:1:sloid:71155;8571155;6;Saas-Fee, Fluh;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Saas-Fee;6290;Saas-Fee;ch:1:sboid:100602;;2638147.0;1108074.0;1695.0;46.12308532384145, 7.932142776302695
71173;85;ch:1:sloid:71173;8571173;9;Eisten, Ganterbrücke;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Ried-Brig;6008;Ried-Brig;ch:1:sboid:100602;;2647525.0;1127265.0;1480.0;46.29511905424648, 8.055408833328519
71178;85;ch:1:sloid:71178;8571178;8;Simplon Dorf, Niwen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Simplon;6009;Simplon Hospiz;ch:1:sboid:100602;;2644924.0;1120915.0;1947.0;46.238177235830484, 8.02104390639703
71179;85;ch:1:sloid:71179;8571179;6;Simplon Dorf, Maschihüs;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Simplon;6009;Simplon Dorf;ch:1:sboid:100602;;2646400.0;1118247.0;1622.0;46.21407758038072, 8.039913321910841
71177;85;ch:1:sloid:71177;8571177;0;Simplon Pass, Simplonblick;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Simplon;6009;Simplon Hospiz;ch:1:sboid:100602;;2645693.0;1122212.0;2006.0;46.24979245846545, 8.031139799799977
71191;85;ch:1:sloid:71191;8571191;1;Termen, Feldgraben;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Termen;6010;Termen;ch:1:sboid:100602;;2644749.0;1130590.0;910.0;46.32521910486409, 8.01970339552234
71180;85;ch:1:sloid:71180;8571180;4;Simplon Dorf, Eggen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Simplon;6009;Simplon Dorf;ch:1:sboid:100602;;2646669.0;1117235.0;1587.0;46.20495572618936, 8.043297998954948
71198;85;ch:1:sloid:71198;8571198;6;Saas-Almagell, Waldegg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;VS;Saas-Almagell;6288;Saas-Almagell;ch:1:sboid:100602;;2640206.0;1103994.0;1713.0;46.0862648423074, 7.958429340993074
71221;85;ch:1:sloid:71221;8571221;6;Bellmund, Kornfeld;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Bellmund;732;Bellmund;ch:1:sboid:100602;;2585491.0;1217466.0;511.0;47.10802939781163, 7.247478663902381
71204;85;ch:1:sloid:71204;8571204;2;Nidau, Grasgarten;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Nidau;743;Nidau;ch:1:sboid:100602;;2585069.0;1218907.0;434.0;47.12098153963615, 7.241871110694638
71218;85;ch:1:sloid:71218;8571218;2;Aarberg, Aarezelg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Aarberg;301;Aarberg;ch:1:sboid:100602;;2587337.0;1210997.0;446.0;47.049879327479346, 7.271981175650741
71227;85;ch:1:sloid:71227;8571227;3;Merzligen, Holzmattweg;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Merzligen;741;Merzligen;ch:1:sboid:100602;;2586025.0;1215344.0;467.0;47.088953806870684, 7.254579867760655
71230;85;ch:1:sloid:71230;8571230;7;Walperswil, Gimmiz;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;710;WETA;Bürgerbus Walperswil-Epsach-Täuffelen-Aarberg;CH;;Bus;BUS;BUS;BUS;BE;Walperswil;754;Walperswil;ch:1:sboid:101751;;2584616.0;1211468.0;459.0;47.05405804655543, 7.236155932155477
71234;85;ch:1:sloid:71234;8571234;9;Epsach-Baar;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;710;WETA;Bürgerbus Walperswil-Epsach-Täuffelen-Aarberg;CH;;Bus;BUS;BUS;BUS;BE;Epsach;735;Epsach;ch:1:sboid:101751;;2582991.0;1212801.0;448.0;47.06600839080436, 7.214718484920155
71243;85;ch:1:sloid:71243;8571243;0;Vinelz, Strand;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Vinelz;502;Vinelz;ch:1:sboid:100602;;2574934.0;1209449.0;434.0;47.03560053943326, 7.108840780077564
71523;85;ch:1:sloid:71523;8571523;5;Vinelz, Flachsern;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Vinelz;502;Vinelz;ch:1:sboid:100602;;2574868.0;1208801.0;453.0;47.02976930218027, 7.108008492775733
71259;85;ch:1:sloid:71259;8571259;6;Seedorf BE, Aspi;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Seedorf (BE);312;Seedorf BE;ch:1:sboid:100602;;2589713.0;1209936.0;529.0;47.04037706091468, 7.303274368670093
71533;85;ch:1:sloid:71533;8571533;4;Rüegsbach, Britternneumatt;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;RUBN;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Rüegsau;956;Rüegsbach;ch:1:sboid:100670;;2620019.0;1212361.0;621.0;47.06197051385933, 7.70214721807199
71261;85;ch:1:sloid:71261;8571261;2;Seedorf BE, Unterdorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Seedorf (BE);312;Seedorf BE;ch:1:sboid:100602;;2590040.0;1209247.0;530.0;47.034184530253924, 7.3075922927102175
71536;85;ch:1:sloid:71536;8571536;7;Affoltern i.E., Dorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;AFDO;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Affoltern im Emmental;951;Affoltern im Emmental;ch:1:sboid:100670;;2622242.0;1212676.0;803.0;47.064733217177285, 7.731424485859663
71558;85;ch:1:sloid:71558;8571558;1;Walterswil BE, Kirche;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;7046;OUW;Bürgerbus Kleindietwil-Oeschenbach-Walterswil;CH;;Bus;BUS;BUS;BUS;BE;Walterswil (BE);959;Walterswil BE;ch:1:sboid:101179;Hst Linie 40.090;2625553.0;1218015.999;661.0;47.112646552769505, 7.775311061016545
71530;85;ch:1:sloid:71530;8571530;0;Rüegsau, Weghaus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;RUWH;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Rüegsau;956;Rüegsau;ch:1:sboid:100670;;2618567.0;1208697.0;593.0;47.029055099978926, 7.682884517331013
71541;85;ch:1:sloid:71541;8571541;7;Heimisbach, Steckshaus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;HESH;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Trachselwald;958;Heimisbach;ch:1:sboid:100670;;2623601.0813;1206307.27;669.0;47.00739986055937, 7.748984429538117
71561;85;ch:1:sloid:71561;8571561;5;Ursenbach, Oberdorf;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;7046;OUW;Bürgerbus Kleindietwil-Oeschenbach-Walterswil;CH;;Bus;BUS;BUS;BUS;BE;Ursenbach;344;Ursenbach;ch:1:sboid:101179;Hst Linie 40.090;2625625.0;1219949.999;588.0;47.1300396823117, 7.776369166519993
71529;85;ch:1:sloid:71529;8571529;2;Rüegsauschachen, Zentrum;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;RUEZ;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Rüegsau;956;Rüegsauschachen;ch:1:sboid:100670;;2616988.0;1207542.0;593.0;47.01870805295423, 7.662069380908323
71567;85;ch:1:sloid:71567;8571567;2;Huttwil, Fiechtenstrasse;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;HWFS;*;;871;BLAG;Busland AG;CH;;Bus;BUS;BUS;BUS;BE;Huttwil;954;Huttwil;ch:1:sboid:100670;;2629998.0;1218216.999;638.0;47.11426836225441, 7.833889949327844
71551;85;ch:1:sloid:71551;8571551;6;Ursenbach, Hofen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;7046;OUW;Bürgerbus Kleindietwil-Oeschenbach-Walterswil;CH;;Bus;BUS;BUS;BUS;BE;Ursenbach;344;Oeschenbach;ch:1:sboid:101179;Hst Linie 40.090;2624030.0;1218925.999;652.0;47.1208887286851, 7.7552928036001205
71565;85;ch:1:sloid:71565;8571565;6;Gondiswil, Hünigen;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;7045;GHU;Bürgerbus Gondiswil-Huttwil-Ufhusen;CH;;Bus;BUS;BUS;BUS;BE;Gondiswil;326;Gondiswil;ch:1:sboid:101178;;2633106.0;1221197.999;658.0;47.14093370351675, 7.875059019874143
71579;85;ch:1:sloid:71579;8571579;7;Hasliberg Goldern, Gletscherb.;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Hasliberg;783;Hasliberg Goldern;ch:1:sboid:100602;;2657985.0;1177174.0;1133.0;46.74323800295239, 8.197408497633806
71586;85;ch:1:sloid:71586;8571586;2;Schwendiwald;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Schattenhalb;786;Schattenhalb;ch:1:sboid:100602;;2657596.0;1173463.0;868.0;46.709891101739125, 8.19185256227874
71587;85;ch:1:sloid:71587;8571587;0;Zwirgi;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Schattenhalb;786;Schattenhalb;ch:1:sboid:100602;;2656871.0;1173740.0;971.0;46.71244491622951, 8.182406211024489
71606;85;ch:1:sloid:71606;8571606;8;Gadmen, Saageli;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Innertkirchen;784;Gadmen;ch:1:sboid:100602;;2672170.0;1176494.0;1365.0;46.73573718382914, 8.38290552334188
71594;85;ch:1:sloid:71594;8571594;6;Aareschlucht, Ost;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;ASOS;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Innertkirchen;784;Innertkirchen;ch:1:sboid:100602;;2659469.0;1173725.0;651.0;46.71208351080425, 8.216379230003724
71622;85;ch:1:sloid:71622;8571622;5;Münsingen, Neuhaus;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;827;SVB Auto;Städtische Verkehrsbetriebe Bern;CH;;Bus;BUS;BUS;BUS;BE;Münsingen;616;Münsingen;ch:1:sboid:100626;;2609748.0;1190041.0;532.0;46.8614287650297, 7.566471486195129
71604;85;ch:1:sloid:71604;8571604;3;Gadmen, Schwendibrücke;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Innertkirchen;784;Gadmen;ch:1:sboid:100602;;2667255.0;1175092.0;1073.0;46.723640154699396, 8.318397830653304
71585;85;ch:1:sloid:71585;8571585;4;Geissholz, Hori;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Schattenhalb;786;Schattenhalb;ch:1:sboid:100602;;2658364.0;1173514.0;796.0;46.71028312103321, 8.201901996225994
71611;85;ch:1:sloid:71611;8571611;8;Räterichsboden;Validiert;Ordentliche Haltestelle;Arrêt ordinaire;ORDERLY;Fermata ordinaria;;;*;;801;PAG;PostAuto AG;CH;;Bus;BUS;BUS;BUS;BE;Guttannen;782;Guttannen;ch:1:sboid:100602;;2668025.0;1160398.0;1767.0;46.59139040136633, 8.326295566626957
